"clintondis","vote","dem","rep","female","persfinance","natlecon","fake1","fake2","fake3","fake4","fake5"
4.0804,"Perot",0,1,1,1,-1,28.5295233642194,-0.823418613776223,0.382882383324335,9.96504527819343,2.60169276396248
9.1204,"Clinton",1,0,1,1,-1,31.9892110440017,0.851856403292672,0.38653934621404,18.7592222192325,1.64246161832454
0.9604,"Clinton",1,0,0,0,-1,27.2488812925543,-1.42618467292015,0.192079910387595,3.73917511594482,1.46619391619208
1.0404,"Clinton",1,0,1,-1,-1,30.4563369174412,0.440298941965411,0.406571010424101,6.29190053394996,0.465393121354282
4.0804,"Perot",0,1,0,-1,-1,20.1914620055735,-0.792611650757683,0.0705511623463637,15.2410778710619,0.788396547506464
4e-04,"Perot",1,0,0,-1,-1,24.4005013930119,0.282310214545467,0.497891858319915,3.93861755519174,0.0820534015410422
4e-04,"Perot",0,1,0,-1,-1,23.3612226219794,-0.740690522190153,0.0267791138030589,19.680980704492,2.00201323501973
9.1204,"Bush",0,1,0,1,-1,25.7318815163638,-0.52334168268403,0.128280115082997,3.43905150191858,1.84150086148622
1.0404,"Clinton",1,0,0,0,-1,26.5334773603467,1.76936591702701,0.343184271192455,11.6566235700157,0.0803703881549699
0.9604,"Clinton",1,0,0,-1,-1,31.9115257127319,0.668282618933513,0.112464527599514,17.7086437232792,3.45551371557598
1.0404,"Perot",0,1,1,0,-1,34.9105650126132,-2.14489702427566,0.0933356535654888,8.12744840979576,0.896733356467511
16.16,"Perot",0,1,1,1,-1,26.3630823545623,0.126412416100317,0.156250734813511,13.5360597716644,0.497880979780271
1.0404,"Perot",0,0,1,1,-1,25.01580508811,-0.451812936257225,0.319224795623028,12.6090113923419,6.42122867136761
1.0404,"Clinton",1,0,0,-1,-1,24.7915557050525,-1.13662618777767,0.286205727969163,10.6179774471093,0.838673066305828
1.0404,"Perot",0,1,1,0,-1,27.9270563681816,0.209785890431194,0.452846654366358,19.0238656804431,0.239852659869939
1.0404,"Bush",0,1,1,0,-1,28.8048546592372,0.129965516019362,0.12653229245916,9.53695342526771,0.120802770243705
1.0404,"Bush",0,1,1,0,-1,32.4180876691913,-0.328506572568084,0.0117712001010355,8.86483875359409,1.83898699647727
9.1204,"Clinton",0,1,0,1,-1,28.393375789158,1.97270356733745,0.164434766862541,19.0422083293088,1.69507534979823
9.1204,"Bush",0,1,0,0,0,19.6075536556999,-2.24869006681656,0.124658293556422,4.57262879773043,0.446071844082326
1.0404,"Bush",0,1,1,-1,0,29.5428286222493,0.838219387278491,0.184652376678048,18.0475945484359,0.294672017117863
1.0404,"Perot",1,0,1,0,0,35.9359340532578,-0.289023270462573,0.126751087196689,8.07219507195987,0.0104682836681604
3.9204,"Clinton",1,0,1,-1,-1,35.9580063425516,0.656513410579383,0.76927463644019,5.68178476835601,0.565177895594388
4.0804,"Clinton",0,0,0,-1,-1,26.0551839094439,-0.453997700638682,0.265864071488226,4.90231789695099,0.468521204777062
1.0404,"Clinton",1,0,1,0,-1,22.2611172818121,-0.593864562445098,0.924703617533378,4.39587235637009,1.10869745746929
1.0404,"Clinton",0,0,1,-1,-1,42.2903024593264,-1.71037966639463,0.825491200469645,6.94152993196622,0.355607480276376
3.9204,"Clinton",1,0,0,-1,-1,29.1878902876029,-0.209448428272738,0.0717986336406498,17.6387796469498,1.34318015906484
4.0804,"Bush",0,1,0,1,0,29.5127437494719,2.47874580135709,0.0946625657379627,10.0245766916778,1.35482916231723
0.9604,"Clinton",1,0,1,1,-1,32.1028709434907,0.989702208129369,0.102378488983959,15.1119711855426,2.73315100545499
1.0404,"Bush",1,0,1,0,-1,21.9298027169044,1.67557215582683,0.0748546356335282,18.808150911238,0.410103673550379
0.9604,"Clinton",1,0,0,-1,-1,26.3589044440436,0.914965318314041,0.0703276499700311,8.17959712818265,0.213169007194194
9.1204,"Perot",0,1,0,0,-1,22.29778797355,1.14426270796186,1.02262718777803,15.5553250066005,0.471604459919035
4.0804,"Clinton",1,0,0,1,-1,26.534526929947,0.902876414499107,0.0912845176644623,14.1199411235284,1.32319598268242
1.0404,"Clinton",0,0,0,-1,-1,30.5942471650228,0.475392431765103,0.16313493422543,8.17600821680389,0.661582894157618
4e-04,"Perot",1,0,0,0,-1,23.1764527100654,-0.582528773997008,0.0595682143854598,3.36591931991279,0.208006968256086
4.0804,"Perot",0,1,0,-1,-1,32.9499133968366,-0.532934737323476,0.281734799340201,9.49646153138019,0.695712755034372
4e-04,"Clinton",1,0,0,-1,-1,31.4467201440867,-1.60083999637529,0.178369407386829,7.30066011659801,0.348393579468074
9.1204,"Bush",0,1,0,0,0,25.4789248718968,-0.00581771387999253,0.24203566025784,12.0557948185597,1.6382468722335
0.9604,"Clinton",1,0,1,1,-1,31.1316247119053,0.899355675856713,0.138227830330531,14.3597638218198,0.713141295885299
0.9604,"Clinton",1,0,0,1,-1,33.7404058124692,1.03192255652607,0.185817033207665,7.96369650540873,0.0930518843189252
0.9604,"Clinton",1,0,0,-1,0,35.3054762663087,0.0951327044554184,0.413050956389213,11.0059496872127,1.45187402681422
9.1204,"Bush",0,1,1,-1,-1,28.9357586067674,-0.547627617221911,0.309129885383848,9.45278387656435,0.134822745807469
9.1204,"Perot",0,1,0,-1,-1,29.5318160304448,3.29051744331853,0.80402545270076,4.69899762724526,0.0230255061657444
9.1204,"Clinton",0,1,1,-1,0,29.5664293250904,0.736685531250424,0.0118148067655663,6.02941489382647,0.456164497822071
9.1204,"Bush",0,1,0,0,-1,37.2073087802752,1.42057530487914,0.00334064195291118,17.3651786730625,1.01388219739766
4.0804,"Bush",0,1,1,0,-1,35.62535946139,-0.337680640667324,0.0530730900354683,11.0349951901007,1.59599918491187
1.0404,"Perot",1,0,1,-1,-1,34.1720078387852,-0.0379576270545946,0.205712568480521,17.9191538088489,1.0367456273687
1.0404,"Perot",1,0,0,1,0,28.5632960007965,0.448607097706726,0.303713971185509,17.3103840022814,0.0811060955747962
0.9604,"Clinton",1,0,1,0,-1,31.866207170832,1.67652231194829,0.294501328516408,5.95117554045282,0.833117888267052
1.0404,"Clinton",1,0,1,0,-1,32.0164516561035,-0.311474545456128,0.756814851822911,15.3181163661648,0.901017631915776
16.16,"Clinton",1,0,1,-1,-1,24.7916335285534,0.853615666783069,0.351422985380793,10.2493359532673,0.370780426543206
9.1204,"Bush",0,1,1,1,-1,21.3584774233963,-2.09481463432023,1.21318520784827,12.9485112959519,4.73985360910125
4.0804,"Clinton",1,0,0,-1,-1,33.2091501382581,-0.507254434081633,0.173930237069726,16.0473724824842,0.636788875795901
1.0404,"Clinton",1,0,0,-1,-1,22.3534473440979,-1.29200907676331,0.255284579440362,18.7355958668049,2.30401243040557
9.1204,"Bush",0,1,1,1,-1,30.008418442421,1.1133627173571,0.929007895234839,16.7042179664131,0.250266208313406
1.0404,"Clinton",1,0,0,0,-1,31.2512391067417,-0.164453088280257,0.62110410131197,19.0129339084961,0.660038622561842
1.0404,"Perot",1,0,1,1,0,32.8193369515294,-0.390374082006742,0.925809187137699,8.07433465798385,4.24959288884826
9.1204,"Bush",0,1,0,-1,-1,30.9471311875741,1.36909984619857,0.113419974412292,3.02781741274521,0.226643182019634
0.9604,"Clinton",1,0,1,1,-1,26.3357309685144,1.11627285824002,0.0397290204030772,6.22703204164281,1.90511028460207
4.0804,"Bush",0,1,0,1,-1,34.9318292994773,-0.898021203467497,0.695576476204267,15.6372110876255,0.254733650013804
4e-04,"Perot",0,1,1,1,-1,38.6931688345312,0.427866487609647,0.681090642359662,13.7946796575561,0.455740082911812
1.0404,"Bush",0,1,1,0,0,34.4058940446272,-1.22844456851225,0.204193289081256,11.5958240893669,2.38802012602303
4.0804,"Clinton",0,0,1,0,-1,20.2817454933801,-0.475615024211179,0.00732927893598874,3.47058361116797,4.30137480157288
0.9604,"Clinton",1,0,0,1,-1,36.9978809270147,1.61657763714695,0.0257910299114883,4.03805386135355,0.975314364726556
4e-04,"Clinton",1,0,0,-1,-1,29.7197202690687,1.45012795133044,0.00509791743936672,5.90761904767714,0.836304054553521
9.1204,"Bush",0,1,0,0,1,32.6245713965965,1.10901875546684,0.0385507671162486,19.9002142313402,1.54687880157473
9.1204,"Bush",0,1,0,0,-1,33.1101661793553,-0.570903886330324,0.91799393354129,16.267012567725,1.25843691335299
4e-04,"Clinton",1,0,1,-1,-1,29.5165696339665,-1.88143147027555,0.248499087975327,11.8796571660787,0.0868599694222212
4.0804,"Perot",0,1,1,-1,1,29.6236840117564,-1.17569818402416,0.502105540257502,3.75155949848704,0.509282014332712
4e-04,"Perot",1,0,1,-1,-1,35.0957853466545,0.95255652462752,0.536720544692683,7.59313268680125,0.600079420022666
1.0404,"Clinton",1,0,1,0,-1,33.5580096124312,-0.290567886165088,0.0464105306503673,4.9536200761795,2.03738695560935
4.0804,"Bush",1,0,1,1,1,34.9513112302212,-2.16260814556798,1.06966866494312,15.2863374680746,0.790610101963294
4.0804,"Bush",0,0,1,-1,-1,41.9146334761516,-0.180187487716462,0.396679664327109,9.88263450865634,0.251082282047719
4.0804,"Bush",0,1,0,1,0,33.3220793184704,1.41023922112458,0.136815397379299,18.0597912804224,1.50135330084131
0.9604,"Clinton",1,0,0,-1,0,31.0369057869265,0.643468640519534,0.985231688330622,9.48206628486514,0.0402278056046995
4.0804,"Bush",0,1,0,1,-1,18.9468344471219,-0.821258543529422,0.60882893760682,10.272042474011,0.253032370470464
1.0404,"Bush",0,1,0,0,-1,43.4585700162306,-1.54591665206502,0.281147718415562,3.67509419075213,0.587643901351839
4e-04,"Clinton",1,0,1,1,-1,27.5866158910185,-0.826547225636788,0.0692253210581839,10.6434033948462,0.999147687678327
9.1204,"Bush",0,1,1,0,-1,41.873673575477,0.0345276713215226,0.457357266903822,14.8108629849739,5.01258109666803
1.0404,"Clinton",1,0,0,-1,-1,31.8732178400249,0.888073700912057,0.0907256145340701,16.7431764802895,0.542531756218523
4.0804,"Bush",0,0,0,-1,-1,37.692150994484,-1.93994015479026,0.0575949337933455,5.60982538945973,0.482851143926382
16.16,"Bush",0,1,0,-1,0,29.4514483941188,1.02320175527412,0.162029472800593,12.3925886261277,0.900975893163532
4e-04,"Clinton",0,1,0,-1,-1,32.5573537734906,0.00545772658802192,0.020263751813521,10.432487993734,0.0877664880827069
1.0404,"Clinton",1,0,1,1,-1,31.0697898982113,0.569778969605829,0.492329768808492,15.3876784972381,0.772402851800335
4.0804,"Clinton",1,0,0,0,-1,29.0693965031325,-1.65325556323487,0.48692331617775,10.1753796983976,1.26735359984906
1.0404,"Clinton",1,0,1,0,-1,29.3980308768875,-0.666654380122182,0.100518670243522,10.6419487854,0.94413894131304
4.0804,"Clinton",1,0,1,-1,-1,35.0641716792213,-0.448234189265524,0.158396537105242,15.8687011576258,0.511123789008707
4.0804,"Bush",1,0,1,-1,-1,28.9927092651425,1.04389134830903,0.264947325261078,7.18900409759954,3.41990318877583
1.0404,"Perot",0,1,0,-1,0,19.811587527796,1.02817404739542,0.00449500525405625,11.052837065421,0.64673781208694
9.1204,"Bush",0,1,0,1,1,29.0205537558509,0.435090459248337,0.529605191992107,6.87428921111859,0.0999700764918533
1.0404,"Clinton",0,1,1,-1,-1,32.6989530276814,1.60421218162388,0.132729996927083,10.5915829036385,0.883746579660845
4e-04,"Clinton",1,0,1,1,-1,33.0822785817572,-0.515411199745366,0.164421014022082,18.3590147148352,1.77472173041644
4e-04,"Perot",1,0,0,0,-1,33.0828390873872,1.01253719377392,1.47892439559612,19.1671948207077,0.977405922298411
9.1204,"Bush",0,1,0,1,0,21.5394923956546,-0.035940029790719,0.727681086396898,12.962912206538,0.271117843221873
1.0404,"Clinton",1,0,0,1,0,31.843710290056,-0.667342096176409,0.582865451025574,13.9652454552706,0.162476259283721
1.0404,"Clinton",1,0,0,0,-1,34.8392960497353,0.923380038330837,0.0110892592929304,19.0346675310284,0.361418096348643
1.0404,"Perot",0,1,1,1,0,36.3828934073383,1.3811003308495,0.282911588665208,15.4700998784974,2.02469944759252
4e-04,"Clinton",1,0,0,0,-1,28.8751936447794,0.878250416184849,1.10576314143377,19.1543960189447,0.665145102888346
1.0404,"Perot",1,0,0,-1,-1,28.390537069086,-0.509403455422264,0.0563007611302606,14.6036966051906,0.441170238424093
4.0804,"Bush",0,1,0,1,-1,37.4391891593902,-0.469787634155099,0.308071349733476,7.39294655621052,1.4965513965667
4e-04,"Perot",1,0,1,-1,-1,21.6603597711034,1.377675846806,0.335294724117621,15.1756590376608,2.18131557653163
1.0404,"Bush",1,0,1,1,-1,27.8158501154344,0.352826406417748,0.0764091440166036,11.3297680579126,1.10820212397249
0.9604,"Clinton",1,0,0,-1,-1,32.2873103967873,0.829573979321121,0.0900397586325804,18.4560988403391,0.203421366401017
0.9604,"Clinton",1,0,0,1,-1,21.9111311730939,-0.338701983664306,0.704137945487322,18.8839321250562,1.71489791191163
4.0804,"Clinton",1,0,0,-1,-1,31.3981393121588,1.26103493646465,0.105175546991328,11.1129288340453,0.322070382069796
1.0404,"Clinton",1,0,1,-1,-1,39.389320105261,-0.808755144962193,0.210338461541939,10.4814846902154,0.895486775431667
4.0804,"Clinton",1,0,0,0,-1,29.9796967328183,0.625351520866631,0.316358336702738,13.130926492624,0.532207859680057
4.0804,"Perot",1,0,0,1,-1,28.6077298751821,-0.817174965568112,0.0963391987205831,15.0109831930604,0.406864657807609
9.1204,"Bush",0,1,0,1,1,32.3745585701703,-2.46257501658577,0.400851882409968,19.5845172717236,0.510811192449182
9.1204,"Perot",0,1,0,0,-1,28.6046391460635,-1.34295751067967,0.323949051374057,10.9191474774852,0.0880409141271927
4.0804,"Perot",1,0,0,-1,0,34.0670018703953,0.136295199210162,0.114204102661461,8.06672553857788,0.724406361537886
4e-04,"Clinton",1,0,1,0,-1,34.5221773222485,0.882922749625827,0.127164061336468,17.0496815945953,2.43837959713475
4e-04,"Clinton",1,0,0,-1,-1,30.0134583061506,-1.75130208309482,1.03052525969829,18.3280451931059,0.57254293281585
9.1204,"Clinton",1,0,1,-1,0,24.1165392112514,-1.25142446891953,0.547883577616819,13.4388582087122,0.491689291782677
4.0804,"Clinton",0,1,0,1,-1,23.4088963627046,1.76454599657549,0.301518106508656,7.62229165318422,0.557296546691476
0.9604,"Clinton",1,0,0,1,-1,27.0350131717234,-0.433899349823264,0.662670827132273,10.3611801888328,0.362375327325558
3.9204,"Clinton",1,0,0,1,-1,33.9869025027492,0.505700131930602,0.771652559046002,19.2584596257657,1.86863257355037
1.0404,"Bush",0,1,1,-1,-1,20.2089741267154,-0.526935321377321,1.04822042340418,11.6581017856952,0.869357228624128
0.9604,"Clinton",1,0,1,0,-1,20.5683742063373,-0.298582885151505,0.00163096841424704,7.29465043032542,0.653642674908042
0.9604,"Clinton",1,0,1,-1,-1,26.7311008761995,0.0872442066052375,0.170664661408712,9.97569570294581,0.200557155534625
1.0404,"Perot",0,1,0,0,0,31.9719742399029,0.0109618427990058,0.115728502294739,6.53116955445148,1.73943786687198
1.0404,"Clinton",1,0,0,1,-1,25.432169759175,-0.192560211042065,0.197530747701724,11.5610650309827,0.951373340338146
4e-04,"Perot",0,1,1,-1,-1,34.4337451854803,-0.469796485143739,0.643096649991282,17.4498781072907,0.718541168565762
1.0404,"Bush",0,1,0,1,0,31.6668498507759,-3.04786088979872,0.394760868808532,3.37556035257876,1.49528501832199
1.0404,"Perot",1,0,0,0,0,29.1468019088069,1.8686555003337,0.44064582386206,17.1560776666738,0.318252153540369
1.0404,"Bush",1,0,1,-1,-1,34.0941406826589,1.79042420824304,0.850817889554016,7.33948764041997,0.197890410199761
4.0804,"Clinton",1,0,0,0,-1,31.9418258140968,-1.10108174171923,1.85806230196082,15.0602549077012,0.924361478394371
1.0404,"Perot",0,0,1,0,-1,27.7703248639392,-0.168107522109968,0.417196075107559,14.2769961485174,2.83092386490944
4.0804,"Perot",0,1,0,1,-1,31.1555746720908,1.37527530471249,0.551561210897374,13.3299794527702,2.11048558024895
1.0404,"Bush",0,0,0,-1,0,33.237566789888,0.998290023052202,0.104354895412229,13.4928499113303,0.982845855416569
0.9604,"Clinton",1,0,1,1,0,31.7814167243102,1.27660161874577,0.021803289030989,13.1244451527018,0.4591831471771
1.0404,"Perot",1,0,0,1,0,26.7099489602526,-1.0717469181598,1.13256708526971,14.5068261825945,0.562283717561513
0.9604,"Clinton",1,0,1,-1,-1,34.276011025321,2.57726809619797,0.168940607613573,19.660831854213,0.0401523350737989
1.0404,"Bush",0,0,1,-1,-1,35.7646811277931,-1.13345995977033,0.125614859784643,17.2388963284902,0.990757498223712
4.0804,"Perot",1,0,0,1,1,31.3813727827167,0.753916341883288,0.469924085435081,4.29192274739034,0.420179203618318
0.9604,"Clinton",1,0,0,-1,-1,30.7205233123109,0.141275980445689,0.0739726456813514,11.9795319132973,0.407577690750128
0.9604,"Clinton",1,0,1,0,-1,29.6218745961008,-0.403710317962031,0.0997945579389731,5.7537288966123,0.10344799188897
4e-04,"Clinton",1,0,1,0,-1,40.8070792315139,-0.379415798181019,0.356857177476986,10.3388136548456,0.172678265720606
4e-04,"Clinton",1,0,0,1,-1,31.381577660679,-0.991396812531003,0.125935449885825,4.70720562222414,1.7599127727027
1.0404,"Bush",0,1,1,-1,-1,29.2085298565003,1.62265979575681,0.0458775715281566,4.79457659018226,0.814794836352669
0.9604,"Clinton",1,0,1,0,-1,17.4604109890137,0.0895132277627515,0.266657249367142,17.1382613489404,0.921665328198718
4e-04,"Bush",0,1,1,1,-1,22.1735911748473,0.259217949214378,0.0106374134488802,19.2184243882075,2.20380040431831
9.1204,"Bush",0,1,0,1,0,29.6116339969472,0.209632833061035,0.211657847743481,9.85065506445244,1.05483456417443
1.0404,"Perot",0,1,0,-1,-1,31.0314702242155,-0.375170753060867,0.329833388004108,9.26703040464781,1.27643607366354
0.9604,"Clinton",1,0,1,-1,-1,31.3843622943081,-1.13402124475505,0.454473978825812,10.6207577183377,1.12007219340177
9.1204,"Bush",0,1,0,-1,-1,34.1075339022431,0.253726309683961,0.00283638807013631,10.3737882170826,0.375681742094457
9.1204,"Clinton",0,0,0,1,1,29.0292379533977,-2.09363944995893,0.034726245328784,19.3664408144541,0.340286789927632
9.1204,"Bush",0,1,1,0,-1,36.0729439724128,-1.41856694283561,0.748938106579296,15.6026661675423,1.88737424268367
9.1204,"Bush",0,1,1,1,-1,25.3924197856521,-1.07639669493838,0.323352855616216,7.78185631684028,0.110922141931951
1.0404,"Perot",1,0,1,0,-1,23.9577863977847,-1.07867886267235,0.484648998502708,11.3469219880644,1.37076660893382
4e-04,"Clinton",1,0,1,1,-1,23.8550691122309,0.107188816567081,0.354054625442529,19.6336981593631,1.29947793572665
9.1204,"Bush",0,1,1,0,0,33.7114851209326,1.59848754832474,0.0945765757659874,12.646924451692,0.15542146936059
4.0804,"Clinton",1,0,0,0,-1,29.5854002883039,-1.51532414406497,0.198360815489044,4.34899135073647,1.36145970593662
1.0404,"Clinton",1,0,1,0,-1,33.9490896091025,0.433676020596611,0.481938697130251,4.00812275661156,3.44845232350712
4.0804,"Bush",0,1,0,1,0,28.6614678922146,0.899544753321039,0.0104329530551052,18.4057511936408,0.198107982054353
0.9604,"Clinton",1,0,0,0,1,27.0405394889359,-0.989532202288876,0.26607991256903,17.011254347628,0.838556471238744
9.1204,"Bush",0,1,0,0,-1,28.1582371243675,-0.0527994015224791,0.262415427290871,13.6538693744224,0.359305990394205
9.1204,"Bush",0,1,0,-1,-1,20.7369158787914,0.823610902622057,0.320602581511839,6.63623715052381,1.14650603658975
3.9204,"Clinton",1,0,1,0,-1,24.1519236979294,-0.255509102547389,0.177502347156405,8.92935927957296,0.233953244344153
0.9604,"Clinton",1,0,1,-1,-1,22.7898267682077,-0.220684347251213,1.07275542114538,5.4032857385464,0.0185575164278929
0.9604,"Clinton",1,0,1,1,-1,35.2716113598767,0.307726791210618,0.0962937251219483,10.3336268460844,2.22233664790604
9.1204,"Bush",0,1,0,1,0,27.013349543186,-0.0600132533332709,0.48965644399008,16.1475792131387,0.410510138608515
4e-04,"Clinton",1,0,0,0,-1,33.9472992639509,-0.555652889939218,0.0535121317547447,18.4650791240856,0.730889373416913
9.1204,"Bush",1,0,0,1,1,37.5824530084598,-0.138615019460891,1.39871365444404,17.0548558798619,1.84786809786203
1.0404,"Clinton",1,0,0,1,-1,29.0411259544503,1.88283979238647,0.51767840598109,19.2484524233732,2.48813738847587
4.0804,"Clinton",1,0,1,0,0,31.4193945317618,0.873668679606028,0.822708539001854,9.40019036433659,0.523698973003775
4.0804,"Bush",0,1,0,0,-1,21.2446624030196,-0.914597072827623,0.293284100776815,3.79267438082024,0.243014350067824
4e-04,"Clinton",1,0,0,-1,1,25.906651112401,-1.24491762233132,0.0280458678801854,7.92266995250247,1.13957615192504
4e-04,"Perot",1,0,0,0,-1,30.2810742469142,-0.359982240682608,0.187098875331382,19.9946985403076,0.326143694110215
1.0404,"Bush",0,1,0,0,0,31.4954345166808,1.32877470094798,0.260171103587651,10.6287732932251,0.457589909434319
1.0404,"Bush",0,1,0,0,0,26.2030094135056,0.292679118416953,0.320611806882823,19.91551808035,2.45488951528881
1.0404,"Clinton",0,1,1,0,-1,43.424294996134,-0.701505236840661,0.113273154285288,15.0266596358269,2.43924583484583
9.1204,"Bush",0,1,0,1,0,27.7080493045381,0.88223456781802,0.230600291086982,8.09455554606393,1.82944283253493
0.9604,"Clinton",1,0,1,0,0,30.3212177831502,-0.133370388722892,0.0263372049016204,18.4416443249211,0.132208484224975
1.0404,"Perot",0,1,1,0,0,33.2489593357676,-1.12067849929142,0.0943632575993737,11.0636621026788,0.37858284637332
1.0404,"Clinton",1,0,1,0,-1,29.86990682613,0.461192454211788,0.0905349210002924,16.8603203904349,7.62334392550302
0.9604,"Clinton",1,0,0,0,-1,26.7821630648644,1.52414281017881,0.108974914376934,7.30933047947474,3.21088347968247
4e-04,"Clinton",1,0,0,-1,-1,35.2265283198165,0.434468298132828,0.240692149212861,19.2876464691944,0.104051395931947
1.0404,"Bush",0,1,0,0,0,38.077726616036,0.192000371138929,0.310780352277958,10.8701729623135,0.113070632136223
4e-04,"Clinton",1,0,1,-1,-1,29.8515301447508,-0.656243128417058,0.22697092158099,5.21171172708273,1.2741385064599
4e-04,"Clinton",1,0,1,-1,-1,32.8113367270153,0.568398530869528,0.125515420921147,16.0952251434792,0.62997251842171
4.0804,"Perot",0,0,0,1,-1,29.5129375074868,-1.07057053489039,0.183288078910361,5.41504972521216,1.12417418319256
0.9604,"Clinton",1,0,1,0,-1,35.0822760885108,-1.65314902448089,0.308169103213553,12.1997622651979,0.0465456803010895
1.0404,"Bush",0,1,1,-1,0,24.2191630287007,-0.0433527684937541,0.0943752921496828,14.177523269318,0.835354843134892
9.1204,"Bush",0,1,1,0,0,41.6043011199724,-0.0345935057990383,0.0755944183717171,12.7942378364969,0.740976904245433
1.0404,"Clinton",1,0,0,1,-1,26.9823437610583,2.36505553200281,0.518972976137657,11.5848496963736,0.162330228316071
9.1204,"Bush",0,1,1,0,0,22.7057529278095,-1.2163473078919,0.18984648383533,18.8168701727409,0.539810876037392
0.9604,"Clinton",1,0,1,1,-1,28.2454108640347,0.170906323349044,1.36935004274499,6.85232325876132,1.53343608332142
4.0804,"Bush",0,1,0,0,0,30.733542420725,0.805053093622193,0.170222071465105,3.23403555736877,0.715681062969279
0.9604,"Clinton",1,0,1,1,-1,38.1181060384011,1.05059284411588,0.0275955206293296,7.72545147058554,0.379482081159949
9.1204,"Bush",0,1,0,1,0,34.5560483838566,-0.0107244846593236,0.0598409263593657,8.29646151978523,0.976018778937769
9.1204,"Bush",0,1,0,1,-1,30.7122921602289,-0.743256141429252,0.222016845985005,18.3075264920481,0.373280745465308
4.0804,"Clinton",1,0,0,-1,-1,23.0525823800592,-0.0657840518699871,0.248782401126859,12.476046746131,0.455414465628564
4.0804,"Perot",1,0,0,1,-1,25.6698112766394,1.93975599193716,0.329264648865565,5.29433769569732,0.166802693624049
1.0404,"Perot",0,1,0,1,-1,29.1835753388535,0.482739008175833,0.653358144011982,6.68532816506922,0.73721078939007
4.0804,"Perot",0,0,0,0,0,42.765130567303,-2.04447707255807,0.482618611210644,4.43782719154842,2.12374371463869
4e-04,"Clinton",1,0,0,-1,-1,20.6988621289079,1.42345912865025,0.0424995849484452,17.5460055153817,0.287472780591773
9.1204,"Bush",0,1,0,-1,1,35.6552732592301,0.540502660915081,0.371796523827716,3.99765258468688,1.57230356140974
0.9604,"Clinton",1,0,0,0,-1,27.3638287138304,-0.033571771837525,0.216330589416126,8.57561230170541,0.0612304555252194
4.0804,"Perot",0,0,1,-1,-1,38.3299544999371,-0.0178636211100986,0.28463232412355,11.503344184719,0.38081946503371
1.0404,"Bush",0,1,0,1,1,24.303996800133,-0.149789719793403,1.37308538139315,8.6762330676429,0.981043974856619
0.9604,"Clinton",1,0,1,1,-1,30.7181161733137,0.25655948095525,0.438949733958546,17.9099581677001,0.529564724769443
1.0404,"Perot",0,1,0,-1,-1,24.5022452914862,-0.503866933037016,0.0640230760909617,18.0073021952994,0.752681720959854
4e-04,"Perot",0,0,1,1,0,34.5175821318084,0.277011251660008,0.0191597683976094,18.3189220370259,0.05359789136351
9.1204,"Bush",0,1,1,0,-1,37.4188974436904,-0.931356024820741,0.121713938967635,16.565020019887,0.402660274878144
1.0404,"Perot",0,1,0,1,1,39.7536050320058,0.200146875274757,0.00520860512430469,18.3251986154355,0.463306840491197
9.1204,"Bush",1,0,0,1,-1,33.9880032879476,1.10683742066645,0.0362478635894755,10.4844373574015,0.557699135504663
4e-04,"Clinton",1,0,0,-1,-1,39.2163312728891,0.509206113653801,0.227493403169016,9.75566659378819,1.2101414957595
4.0804,"Perot",0,1,0,1,-1,36.2321195433082,1.03374967645111,0.314395940538152,9.3163101146929,1.11087040412695
4e-04,"Clinton",1,0,0,1,-1,29.3406254408799,-1.09086876180262,0.974309523844338,11.9897457454354,0.732891944435582
4e-04,"Clinton",1,0,1,0,-1,32.3851861914235,0.0547927844725968,0.210662707065543,4.2543520021718,0.491067504975945
9.1204,"Clinton",1,0,1,1,-1,25.1400289426203,0.617250302722063,0.185717859615882,15.186446061125,1.69812943964245
3.9204,"Clinton",1,0,1,-1,-1,29.073989152995,-1.06800486773328,0.00203464540535069,7.1278099922929,3.15692097676878
0.9604,"Clinton",1,0,1,-1,-1,36.1048185417441,1.56581433705846,0.0611205836758018,17.3564977736678,0.0171356210485101
9.1204,"Bush",0,1,0,0,0,32.7064207174118,-1.03480801098526,0.00868166950450067,19.9204105553217,0.0551613512014548
4e-04,"Clinton",1,0,0,-1,0,32.2867866581267,0.16451870850584,0.444769837879543,4.78517986857332,1.30292769703538
0.9604,"Clinton",1,0,0,1,-1,24.809344801564,0.151832330355081,0.384670675097311,11.2463098349981,3.66313989998257
9.1204,"Bush",0,1,1,1,0,26.9774338483294,0.121670301966854,0.261935180012535,14.6228411693592,0.00513541195751222
1.0404,"Clinton",1,0,0,-1,-1,26.1769699312322,-0.210424583643468,0.250132649191622,16.931636863621,0.754883029250385
0.9604,"Perot",0,0,1,-1,-1,31.9764793500675,0.449936787146205,0.346804025735028,16.0146490065381,2.93610799295788
0.9604,"Clinton",1,0,1,-1,-1,25.0474618476672,-1.03116449189746,1.08346088044158,10.2556036931928,0.128713930491358
1.0404,"Bush",0,1,1,-1,-1,32.8102069504953,-1.28936418822322,1.22415266116909,18.911516768625,1.00996059454502
4e-04,"Clinton",1,0,1,0,0,24.4179179403323,-0.654568638113246,0.983551673535125,15.3931852448732,0.642523503862321
1.0404,"Clinton",1,0,1,-1,-1,39.1426522906768,-0.0573241038477797,0.0518814881021778,8.73437075153925,0.48244055127725
9.1204,"Clinton",1,0,1,-1,-1,32.3029567473905,1.25674782035705,0.193357239632557,11.1425713640638,0.381344767287374
