resp_id,cty,cons_trt,info_trt,prefer_prop,asylum_home,ideo_scale,know_index,female,age,emp_status,employed,eisced,inc_decile
R_6yDWnbP2j2glzNz,Poland,0,1,1,-2,10,2,1,48,1. Paid employee,1,3,2
R_2ouRg5CtepgDNZP,France,0,0,1,-1,10,1,1,48,1. Paid employee,1,5,10
R_73tbAla18g5TGf3,France,1,1,1,-2,5,0,1,56,6. Chronic illness or permanent disability,0,2,1
R_8CBakE5K7iMalN3,Switzerland,1,0,1,0,5,2,0,48,"4. Unemployed, searching",0,1,2
R_9vjZoeY6tZE50e9,Switzerland,1,0,1,0,2,2,0,47,1. Paid employee,1,3,7
R_7ZGXv0wzw8L33cp,France,0,0,1,-2,5,1,0,42,1. Paid employee,1,1,1
R_1LeRTDGoM9GnOjX,France,0,1,1,-1,5,2,1,45,1. Paid employee,1,5,4
R_cZvne4uuRZOjBnn,France,1,0,1,0,8,1,0,50,6. Chronic illness or permanent disability,0,3,4
R_3OQzUdJyEI7m8RL,Austria,0,1,1,-1,3,0,0,48,1. Paid employee,1,3,4
R_b9LgKX8mfizRR6l,France,0,1,1,-2,9,0,1,53,1. Paid employee,1,3,3
R_37tfSwpwWDfazHL,France,1,0,0,0,7,1,1,53,1. Paid employee,1,5,4
R_295u6YV7zPfumSp,Spain,0,0,1,2,5,2,0,43,1. Paid employee,1,7,10
R_71FGDngf8B5GFAF,Switzerland,0,1,1,-1,8,3,0,45,1. Paid employee,1,7,5
R_d5dEaZBQZmm8wpT,Switzerland,0,0,1,-1,5,0,1,28,"4. Unemployed, searching",0,4,1
R_9Ks43564KaK5oJD,France,0,1,1,-2,5,1,1,50,2. Self-employed,1,3,1
R_cZ7TAKJCDehleUR,Switzerland,1,0,1,0,6,3,0,45,1. Paid employee,1,7,6
R_4MmqgPoqpbZMrw9,Spain,0,0,1,1,4,1,0,63,1. Paid employee,1,6,3
R_2rAL72iEIPTdczj,Switzerland,1,1,0,-1,7,3,1,44,1. Paid employee,1,4,7
R_6F44SbNtxlGZKjX,France,1,1,0,-1,5,2,1,45,1. Paid employee,1,6,3
R_24gEvfSk1MdzMvH,Switzerland,0,1,1,-1,5,1,0,24,"4. Unemployed, searching",0,4,2
R_eOKSXuYgqOMhn9z,Switzerland,1,1,0,-1,5,2,1,42,1. Paid employee,1,5,3
R_cJd4tC82h7eNuG9,Germany,0,0,1,-2,5,0,1,25,2. Self-employed,1,NA,3
R_9TAeyfnE5iy6FV3,Switzerland,1,1,0,-1,5,2,1,47,6. Chronic illness or permanent disability,0,4,3
R_1HxmoXEgsOaLld3,Greece,0,0,1,0,5,0,1,23,1. Paid employee,1,5,1
R_cI0NVAqBfyxkt6d,Netherlands,1,0,0,1,6,3,0,47,"4. Unemployed, searching",0,2,1
R_dnvs0PvtE8eyaVv,Germany,0,1,0,-2,5,2,1,28,1. Paid employee,1,3,3
R_cGRgdUVy5Mx14RT,Switzerland,0,1,0,0,6,3,1,23,1. Paid employee,1,5,9
R_6XVduZMtWY4oBMN,Switzerland,0,0,1,1,4,2,1,29,1. Paid employee,1,7,6
R_8qyzF90c8fbFuyF,Switzerland,1,0,0,-1,2,3,0,46,1. Paid employee,1,3,7
R_8GoOdwx7MvKqRN3,France,0,1,1,-2,10,1,1,45,1. Paid employee,1,6,7
R_9WA9qLTXHAm0dtb,Switzerland,0,1,1,-2,10,1,1,23,3. Student,0,4,1
R_cORqAcQ2K7T3zEN,Switzerland,1,1,1,2,6,0,0,20,2. Self-employed,1,2,3
R_43lb9BpuIEzTElT,Germany,0,1,0,-1,5,2,1,22,3. Student,0,5,1
R_8CX12jwQqSErOhn,France,1,1,0,-2,10,3,1,41,1. Paid employee,1,5,8
R_1Ie56IkMlPUGUmx,Italy,0,1,0,-1,5,3,1,22,3. Student,0,6,2
R_6L1RSclGD7VifWZ,France,0,0,1,-2,10,2,1,46,1. Paid employee,1,3,7
R_8dhFdWwsqVJibHL,Switzerland,1,1,1,0,7,2,0,20,3. Student,0,4,6
R_d68Zuu2zSDkUXsh,Switzerland,1,0,1,1,7,3,1,42,1. Paid employee,1,4,1
R_5hAWXcjx5Ev2crb,Austria,0,0,1,-2,6,1,1,50,"4. Unemployed, searching",0,3,3
R_bPXQev73vvuOH8p,France,0,1,0,-1,3,1,1,57,"4. Unemployed, searching",0,2,2
R_5pwyjiBzaXWCDQx,Italy,1,1,0,-2,10,2,1,61,7. Retired,0,7,8
R_5tCa4ZN94HM5IQB,France,0,0,1,-2,5,0,1,50,1. Paid employee,1,3,3
R_3wkOtS2HFYE4YbH,Italy,1,1,0,1,0,1,1,26,3. Student,0,6,1
R_a2zc2l3ocsnry3b,Italy,1,1,0,-1,3,0,1,23,3. Student,0,2,1
R_cvIrm5jwKGlXMRn,Switzerland,1,0,1,-1,5,1,1,45,1. Paid employee,1,4,1
R_0vO0lNa4nIjPe1n,Italy,0,0,1,0,6,1,1,63,7. Retired,0,1,5
R_3gBHAgaSNtkGItv,Italy,0,1,1,-2,7,2,1,23,1. Paid employee,1,6,7
R_cAWFju1xijfijJP,France,0,1,1,0,6,2,1,45,1. Paid employee,1,5,3
R_eLhlQhtVF4Fyj1r,Germany,0,0,0,-1,7,1,1,21,3. Student,0,5,10
R_9LWPPx3odeHOT7T,Italy,1,1,0,1,7,1,0,19,3. Student,0,4,2
R_bypyfOUYC7KGiAR,Italy,1,1,1,0,7,2,0,69,7. Retired,0,7,3
R_bpyjIvAMB9HTB77,Italy,0,1,1,1,0,1,0,66,"4. Unemployed, searching",0,2,1
R_29Numw4T5QRCefH,Sweden,0,1,0,-2,6,3,0,41,1. Paid employee,1,7,8
R_b18QqIrYxjRQG8Z,Switzerland,1,0,1,-1,7,2,1,24,3. Student,0,6,1
R_8xf3yNKZHbaRohf,Switzerland,0,0,1,0,5,0,1,24,"4. Unemployed, searching",0,5,7
R_a4a5sWl2k57MADj,Sweden,0,0,1,1,2,3,0,59,1. Paid employee,1,5,10
R_6PSb1NFiy5O5edL,Italy,0,0,1,0,5,2,0,24,3. Student,0,4,2
R_1FZIkGxRvFIRXWR,Italy,1,0,1,0,5,2,0,60,7. Retired,0,3,7
R_bJXkc5zKimabcOh,Switzerland,0,0,1,-1,3,2,1,20,3. Student,0,3,4
R_5vciGsp1tDtlWuN,Switzerland,1,0,1,1,0,2,1,37,2. Self-employed,1,2,2
R_eFdrf642IlgK7dP,Italy,0,1,0,0,4,0,1,25,3. Student,0,4,3
R_5aKhkPpi4cuFCnz,Switzerland,1,0,1,-1,5,3,0,45,1. Paid employee,1,6,6
R_9mAAd7JH9oCMqCF,Italy,1,0,1,-1,3,3,0,67,7. Retired,0,4,8
R_41uJX7jfaVxPpf7,Italy,1,1,1,0,3,3,1,24,2. Self-employed,1,6,9
R_e5M6G9gHm4ntuol,Sweden,1,1,1,-2,5,2,1,51,1. Paid employee,1,5,5
R_2t0xMEDENrOb4Ut,Greece,1,1,0,1,3,0,0,22,3. Student,0,7,5
R_8i8e4TN1A0Z1ks5,Italy,1,0,1,-2,6,2,1,28,"4. Unemployed, searching",0,4,3
R_9ztHhg3FtbhdXLf,Sweden,0,1,0,-2,4,2,0,67,7. Retired,0,1,5
R_71ZaX6auRPH8IyF,Switzerland,0,1,0,-1,7,3,0,48,2. Self-employed,1,4,5
R_7OtFb6qXvF8ueqN,France,0,0,1,-2,2,1,1,43,"4. Unemployed, searching",0,4,2
R_80Wb7ClEnUFODRP,Italy,0,0,0,0,4,2,0,69,7. Retired,0,4,7
R_bC4mqZxBRg82kbX,Switzerland,0,1,1,-2,5,2,1,21,"4. Unemployed, searching",0,2,1
R_barSILXltuQukrX,Italy,1,0,1,-1,8,2,0,69,7. Retired,0,4,3
R_40X1OzyC31dx5EV,Italy,1,0,0,-2,7,1,0,65,7. Retired,0,2,5
R_9U1dYCl3jU5bOyF,Switzerland,0,0,1,1,3,0,1,21,1. Paid employee,1,2,1
R_dcyKd3drIquwAbb,Switzerland,1,0,0,-1,8,2,1,20,"4. Unemployed, searching",0,4,1
R_eF0xGisRPZOwgi9,Italy,0,0,1,0,3,3,1,22,3. Student,0,4,5
R_0jRDNLY8Z39uuyN,Spain,0,1,0,-2,3,2,0,55,1. Paid employee,1,1,2
R_2i9hAMMSZwTGtDv,Czech Republic,1,1,0,-2,7,1,1,55,1. Paid employee,1,7,7
R_7U5VmypgPoEkdmZ,Switzerland,1,1,1,-2,10,2,0,22,"4. Unemployed, searching",0,2,1
R_3QVx9LnkO6GjGRv,Italy,1,0,1,1,3,3,0,68,2. Self-employed,1,7,9
R_4HkEJKuQwxS1cZT,Switzerland,1,1,1,0,7,1,1,22,3. Student,0,5,3
R_9Wz2AHrQhPHUQIt,Italy,0,0,1,0,3,1,1,61,"5. Unemployed, not searching",0,7,4
R_87fBvyoZk1qxKjr,Switzerland,0,1,0,-1,8,2,0,27,1. Paid employee,1,6,6
R_3UzUnUgUFw7G2gt,Sweden,1,0,1,-2,8,1,1,56,1. Paid employee,1,3,8
R_3efNIjAJeX1gXyd,Italy,0,0,1,1,1,2,0,65,2. Self-employed,1,7,6
R_9RfqWvbG4tFgAmh,Switzerland,1,0,0,-1,5,0,1,33,8. Working at home,0,3,5
R_aY61cfax78aPXKd,Italy,1,1,1,-1,5,2,1,61,1. Paid employee,1,4,5
R_082vMQq18jWpWex,United Kingdom,1,0,0,-2,5,1,1,27,"4. Unemployed, searching",0,3,4
R_7OLdlaNSStc7dAh,Sweden,1,0,1,-2,8,3,0,50,2. Self-employed,1,4,4
R_8DoQhwyK9CkgHad,Spain,1,0,1,0,5,2,1,61,7. Retired,0,5,6
R_3pJlbMordQqHx5z,Sweden,1,0,1,-1,7,3,0,59,2. Self-employed,1,6,10
R_8f72HyWRCtMc8SN,Italy,0,0,1,-2,7,2,1,65,8. Working at home,0,2,4
R_8faGnLafmphaZMN,Sweden,0,0,0,-1,10,1,1,67,7. Retired,0,5,3
R_6tezH33XoHOgU7j,France,0,1,1,-2,5,1,1,55,"5. Unemployed, not searching",0,1,3
R_dcebymLQfWnPZJP,Germany,0,1,1,2,3,2,1,22,3. Student,0,5,4
R_cN53c6Awk6JuLLD,Sweden,1,1,0,0,8,1,0,57,1. Paid employee,1,5,7
R_1zCXEGZLYO6ld53,Germany,1,0,1,0,4,3,1,27,3. Student,0,6,1
R_2u7dIo9iyw2rAgJ,Spain,0,1,0,1,3,2,0,64,7. Retired,0,7,NA
R_6R2cB89uRwpAQkd,Sweden,0,0,1,-2,7,3,0,58,2. Self-employed,1,6,10
R_3CnVPfjUmrQUxCd,Switzerland,0,0,1,0,5,1,1,19,3. Student,0,3,3
R_cZI5U2FA5nUmCzz,Switzerland,0,1,1,-2,6,1,0,20,1. Paid employee,1,4,3
R_6tcG09wBtXl6gHX,Sweden,0,0,0,-2,5,3,0,67,7. Retired,0,5,1
R_eS3mN4xvSr5OcAt,Czech Republic,1,1,1,0,6,1,0,60,7. Retired,0,4,6
R_eXlWToDOucwWQ9T,Sweden,0,1,0,2,8,2,1,55,1. Paid employee,1,1,4
R_3wqQKX4X9sTnRHL,Spain,1,0,1,1,5,1,0,68,7. Retired,0,6,6
R_5tKVaNlEqYWRYDb,Norway,1,0,1,-2,9,1,0,41,6. Chronic illness or permanent disability,0,3,4
R_0lhAO88C0OBBjBX,Italy,1,1,0,-1,5,3,0,66,7. Retired,0,7,7
R_5vVO2zyGgFksvnn,Sweden,0,0,1,-1,9,3,1,50,1. Paid employee,1,6,8
R_4I2yPl8drO2Bzoh,Poland,1,1,0,-2,5,1,1,35,1. Paid employee,1,6,10
R_0AnEtfAvyUcyeDb,Switzerland,1,1,0,-2,5,2,0,49,1. Paid employee,1,4,3
R_e2t7B0oDGlMXBdz,Italy,1,0,1,0,7,1,0,67,7. Retired,0,2,3
R_a2GcLrVTc8xtCSh,Germany,1,1,1,0,5,2,1,21,3. Student,0,5,1
R_3E6Q9FzIvFkjdJ3,Netherlands,0,1,1,-2,5,1,1,46,6. Chronic illness or permanent disability,0,2,2
R_3wQR6da3mSevT5H,France,1,1,0,0,5,2,1,59,"5. Unemployed, not searching",0,2,3
R_7U4FmTg5aDYCouh,Czech Republic,0,1,1,-2,5,2,1,39,1. Paid employee,1,3,4
R_3F1yat7BgYGLmol,Sweden,1,0,1,-2,2,3,1,55,1. Paid employee,1,7,6
R_0kTG3NjUouLecD3,Sweden,1,0,1,-2,0,1,1,54,1. Paid employee,1,3,9
R_eaf1PMJEzlG5VRj,Italy,0,1,1,0,7,2,0,60,1. Paid employee,1,4,8
R_cUSjqubzB1iDVoF,Italy,1,0,0,-2,8,3,0,63,2. Self-employed,1,4,1
R_251oOe5p3mQdp6R,Poland,1,0,0,-2,5,2,1,32,"4. Unemployed, searching",0,7,9
R_ctIRfVl1LzCcj0V,France,1,0,1,-1,5,1,1,46,1. Paid employee,1,3,5
R_dpxBxEqlDhDS65T,Czech Republic,1,0,0,-2,4,2,1,49,"4. Unemployed, searching",0,5,1
R_5z0c4OAsZ1IFiTP,Sweden,1,0,1,-1,7,2,1,55,1. Paid employee,1,5,10
R_6MzbX4ri1BZO4eh,Spain,1,1,0,1,3,2,0,63,2. Self-employed,1,6,9
R_1OmsDBJBvKHdOsd,Italy,1,0,1,0,5,2,0,68,2. Self-employed,1,4,4
R_81dPnX8w5nu6zMF,Poland,0,1,1,0,5,1,1,36,1. Paid employee,1,4,6
R_9YX4hN8UxTDmTPf,Hungary,0,0,1,-1,5,2,1,23,1. Paid employee,1,5,3
R_4Hg0T6pIImsWdBb,Sweden,0,1,1,-1,7,1,1,52,1. Paid employee,1,7,9
R_8fimQDjsSSIXjyR,Spain,1,1,1,1,4,2,1,44,7. Retired,0,6,7
R_eXx05wLdyDcRIXP,Netherlands,1,1,0,0,8,1,1,41,1. Paid employee,1,2,6
R_bsxWO2deRhSBmzX,Switzerland,1,0,1,-1,7,3,0,19,1. Paid employee,1,4,5
R_0Apgp0NANWPQUZL,Poland,1,1,1,-1,5,1,1,42,"4. Unemployed, searching",0,4,2
R_0r2bIMMlAkOCPvD,France,1,1,1,0,7,2,1,45,2. Self-employed,1,4,2
R_cYEZ5fA6AyeKBQ9,Spain,0,1,1,1,5,2,0,67,7. Retired,0,6,4
R_6hU0etNUGvpyNDf,Greece,0,0,0,-1,7,2,0,21,3. Student,0,4,8
R_e5V0wgxdH1MY38F,Italy,0,1,1,0,2,3,0,60,"4. Unemployed, searching",0,4,3
R_6yP6bTL96hoFRHf,Czech Republic,0,1,0,0,7,1,1,57,7. Retired,0,4,7
R_3sbj71VLY47K89n,Hungary,0,0,1,-2,5,1,1,20,3. Student,0,4,9
R_7NwWNREXfiUOa5n,Greece,0,1,0,1,1,1,0,24,3. Student,0,4,5
R_6M2J9Bvm0vkz7RH,Poland,0,1,0,1,5,0,1,47,2. Self-employed,1,3,4
R_86e2YB7PLqe7QsB,Czech Republic,0,1,0,0,7,2,0,44,1. Paid employee,1,4,10
R_3Jk2ppLEav5GHJP,Poland,1,1,0,-1,5,1,1,46,1. Paid employee,1,4,6
R_9LEzYWx6TU9ElFj,Switzerland,0,0,1,-1,7,1,0,29,3. Student,0,3,1
R_57737dZHbw48BDv,Hungary,0,0,1,-1,6,0,1,20,3. Student,0,4,1
R_bdtRQdzqQTN5A3j,France,0,1,0,0,3,1,1,47,1. Paid employee,1,5,5
R_0SoSA3cvREPoC6F,Poland,1,0,0,-2,6,1,1,45,1. Paid employee,1,6,10
R_b75ReiUBDqVfzw1,Poland,0,1,1,0,5,2,1,39,1. Paid employee,1,6,9
R_9XHtnkIZGzLrMot,Poland,1,0,0,0,5,1,1,43,1. Paid employee,1,4,5
R_6JqAIoQ3Aa6qcCN,Sweden,1,0,1,0,0,2,1,52,7. Retired,0,6,2
R_cvU56pIkskf3dfT,Sweden,0,0,1,0,3,2,1,56,7. Retired,0,5,2
R_eqE4SnPDmbHyL9X,Italy,0,1,1,-1,6,3,0,67,7. Retired,0,4,7
R_etVrcR4tmvwLz4V,Poland,0,1,1,-2,5,1,1,35,8. Working at home,0,5,8
R_9GJYVIMKL0TTdIh,Switzerland,0,0,1,-1,5,0,1,24,"4. Unemployed, searching",0,4,2
R_1LIouDU9Rq8qJPD,Poland,1,0,1,-2,5,2,1,42,1. Paid employee,1,7,5
R_eWexZT028wUhC7z,Hungary,0,1,1,0,5,1,1,21,3. Student,0,4,1
R_3sdeqrvhtuuA9mJ,Germany,0,1,1,0,5,3,1,23,1. Paid employee,1,5,1
R_9FWPythbWVVg7OZ,Netherlands,0,0,1,-2,4,2,1,35,8. Working at home,0,3,4
R_8HysQgEC1zYcgAJ,France,0,1,1,-2,8,2,1,55,1. Paid employee,1,4,NA
R_6r46cfH7L6cMWIl,Italy,1,0,1,2,3,2,0,66,1. Paid employee,1,4,7
R_bwnHrGM4YI81qND,Germany,0,1,1,2,3,1,1,21,3. Student,0,NA,1
R_2ricoRAqTVc2O1f,Sweden,1,1,1,0,7,2,1,54,2. Self-employed,1,7,10
R_aYksisIwzu9tH0h,Poland,1,0,1,0,2,2,1,42,6. Chronic illness or permanent disability,0,7,7
R_9TDIvplIJrIiHaZ,Hungary,1,0,1,-1,5,2,1,19,3. Student,0,4,4
R_6m2q0wvuVp3Qty5,Sweden,0,0,0,1,7,2,1,53,1. Paid employee,1,7,10
R_8D2X0AGmmjxEVr7,Spain,1,1,1,0,3,2,0,61,"5. Unemployed, not searching",0,4,4
R_08LpqEJbna8WB4F,Poland,1,0,1,0,4,2,1,39,2. Self-employed,1,7,5
R_b1V7Y1Yxu1MnAQl,Norway,0,1,0,-2,5,3,0,35,1. Paid employee,1,7,5
R_9YMGIFi2vzAsNEN,Sweden,0,1,1,-2,10,1,1,51,1. Paid employee,1,3,1
R_6nC6eqNvBUj7Kkt,Germany,1,1,1,0,2,3,1,26,1. Paid employee,1,6,3
R_9ttCOh79hQ3NOYJ,Poland,1,1,0,-1,5,2,1,34,1. Paid employee,1,4,3
R_cC1bsZQO4TZC1aR,Poland,0,0,1,1,1,2,1,32,1. Paid employee,1,7,8
R_6u3JnDI06zoZ66x,Switzerland,0,1,1,2,2,3,0,27,1. Paid employee,1,7,6
R_6mzvoF7MIYab3r7,Germany,0,0,0,1,4,1,1,29,1. Paid employee,1,2,3
R_daO510MEQ2yK4ER,Poland,0,1,1,-1,5,1,1,37,1. Paid employee,1,5,2
R_d4H8xtOI44t1snr,Germany,1,1,0,-2,6,2,1,19,1. Paid employee,1,5,1
R_6utTctvtYNGzAJ7,Sweden,1,0,0,2,1,0,1,50,3. Student,0,4,6
R_eD5xf3kQBX94pMh,Spain,1,1,0,0,6,2,0,48,1. Paid employee,1,7,10
R_d7qDylJcPqFv4Ox,Germany,1,0,1,-2,7,3,0,27,3. Student,0,5,1
R_7R32XUXb1GKHug5,Hungary,1,0,1,0,5,2,1,21,3. Student,0,6,2
R_00NU9YknUeGdvF3,Sweden,0,0,1,-2,7,3,1,55,1. Paid employee,1,4,8
R_0Mwf0WyTM4um7JP,Sweden,0,0,1,0,8,2,1,50,2. Self-employed,1,5,10
R_eyUnNYVJ5NJai45,Poland,0,0,1,-1,5,1,1,39,1. Paid employee,1,3,4
R_eDjT4wVJHd4Nu6x,Greece,1,0,0,0,6,1,0,19,"4. Unemployed, searching",0,4,3
R_4VjbBmgbYhcLnP7,France,1,1,1,-2,5,1,1,56,1. Paid employee,1,3,6
R_4VkZxujYr6BHSn3,Spain,1,0,1,1,10,0,0,60,7. Retired,0,7,1
R_cZ3MPeumXvPUZWl,Hungary,1,0,1,-1,7,2,1,24,3. Student,0,6,2
R_eW20Dw7MCx55f2B,Sweden,0,1,1,0,5,3,1,58,1. Paid employee,1,5,3
R_5muhYJYfZBqTnVP,Netherlands,1,1,1,1,1,2,1,38,1. Paid employee,1,7,7
R_7VQlKkM2FJsGy3j,Germany,0,1,1,-1,6,3,1,23,1. Paid employee,1,3,8
R_bCUZvRtoVQD7NM9,Poland,1,1,0,0,7,1,1,30,1. Paid employee,1,7,9
R_eXoBkuFY6OQ32AZ,Spain,0,1,1,0,3,2,1,61,1. Paid employee,1,7,5
R_eJ8gy5D5b7ioVQF,Germany,0,1,1,1,3,1,1,23,1. Paid employee,1,2,3
R_51rRZ8KvcWMFOf3,Italy,0,0,1,1,2,3,0,64,7. Retired,0,7,9
R_5jREEUQRAKDMWAl,France,0,1,0,-1,5,0,1,42,6. Chronic illness or permanent disability,0,5,1
R_cHHsGm2NMrSDGmx,Sweden,1,0,1,-1,0,1,1,56,1. Paid employee,1,3,6
R_3eHHj2quCwKEe4l,Switzerland,1,0,0,-2,7,3,0,29,"4. Unemployed, searching",0,3,3
R_1TzUoto6BPBJqSx,Greece,0,1,0,0,5,2,0,22,"4. Unemployed, searching",0,6,1
R_0PWw7loKdNOSdaR,Sweden,1,1,1,0,8,1,1,53,2. Self-employed,1,3,5
R_b30EkTKUcdvYtiB,Sweden,1,0,1,0,7,2,1,51,2. Self-employed,1,7,4
R_9MRAUahCzeNiByl,Poland,0,0,0,2,3,1,1,35,1. Paid employee,1,7,4
R_0Prsl8iO5IXutPn,Poland,0,1,1,-1,5,2,1,47,2. Self-employed,1,7,9
R_a3rgWr2UGHekraJ,Poland,0,0,1,0,5,2,1,42,2. Self-employed,1,7,8
R_e501yVR5kHqiKuV,Poland,0,1,1,-1,5,2,1,33,1. Paid employee,1,3,2
R_bkJgDqaLWc93ULH,Spain,1,0,1,0,5,2,1,60,"4. Unemployed, searching",0,2,9
R_cSUQ8foiqCPoFzn,Poland,1,0,1,-1,5,1,1,35,"4. Unemployed, searching",0,2,1
R_4JvdSmeBL8Wzgup,Italy,1,0,0,0,2,2,0,60,1. Paid employee,1,4,4
R_73TnNGrnCFJhnsp,Poland,0,0,0,2,7,0,1,36,1. Paid employee,1,4,7
R_0HzmePDMig1b7xj,Spain,1,1,0,2,7,2,0,65,1. Paid employee,1,7,9
R_3yK7Fw8TRWvK9SJ,Sweden,0,0,1,-1,5,2,1,55,2. Self-employed,1,2,8
R_54NlhVj2uTtREkB,Poland,1,1,0,-1,9,1,1,45,6. Chronic illness or permanent disability,0,6,1
R_9uWcOfFI8BT2rxX,Hungary,1,1,1,0,5,1,1,22,3. Student,0,5,3
R_0OGE67lg95FkwGF,Poland,0,0,0,1,5,2,1,40,1. Paid employee,1,4,10
R_cNOk2XDvquNzX13,France,1,0,1,1,4,2,1,56,6. Chronic illness or permanent disability,0,2,5
R_eCWupWxV9WVdfal,Sweden,1,0,1,-2,5,2,1,58,6. Chronic illness or permanent disability,0,5,7
R_9BRs3h5Wqreg0N7,Switzerland,0,1,1,-2,8,1,0,49,1. Paid employee,1,3,7
R_eFqDlxzIs0KwFoh,Switzerland,1,0,1,0,6,2,0,46,"5. Unemployed, not searching",0,7,7
R_6hQFBwLOQeMWiI5,Netherlands,1,0,1,1,3,1,1,48,2. Self-employed,1,7,2
R_0O35ZjQrTOxWkZf,Italy,1,1,1,0,8,3,0,68,2. Self-employed,1,4,7
R_8Gq7G6sd3LyJecJ,Poland,1,1,0,0,5,1,1,31,1. Paid employee,1,6,8
R_6RVVcPgmuj292Pb,Norway,0,0,0,0,7,3,0,43,1. Paid employee,1,7,8
R_6r5hC1zFNrkpHIV,Sweden,0,0,1,0,5,2,1,59,1. Paid employee,1,3,6
R_bws3RM2qbCVpuWp,France,0,1,1,-1,6,1,1,56,1. Paid employee,1,5,9
R_6kU9YyEN5s0KjpX,Czech Republic,1,1,0,-2,8,1,0,41,2. Self-employed,1,5,7
R_0SYj9hHqArCqaW1,France,0,0,1,-2,10,2,1,59,7. Retired,0,5,3
R_ePufVELDdbERV1b,Norway,1,0,1,-2,7,1,0,44,6. Chronic illness or permanent disability,0,5,1
R_23GEg9Q3zQqyd3D,Spain,1,1,1,-2,10,2,1,43,1. Paid employee,1,1,1
R_b902ZJjQd3S1s33,Switzerland,1,0,1,0,6,3,0,29,1. Paid employee,1,5,5
R_et97PgGCDXIxh09,Greece,1,1,1,0,5,1,0,19,2. Self-employed,1,6,4
R_6FfefCu4pQjp34V,Spain,0,1,1,-1,5,2,1,65,1. Paid employee,1,5,9
R_87VLeFDfzDoCHxb,France,1,0,0,-2,7,1,1,52,1. Paid employee,1,5,3
R_7WdCdu9JBT1Jvmd,Greece,0,0,1,-2,8,3,0,22,3. Student,0,6,1
R_dcb3udXVgpPM1KJ,Spain,1,1,0,0,7,2,0,65,2. Self-employed,1,2,8
R_3sooe6jcx0cZCMl,Italy,1,1,0,0,6,2,0,67,7. Retired,0,4,3
R_6KHDeToleaZU2eF,Germany,0,0,1,0,6,1,0,23,3. Student,0,6,1
R_9NevGomcvBZmPKR,Switzerland,1,1,1,0,5,3,0,19,3. Student,0,5,6
R_9nVmTdofE9cVGTj,Greece,0,1,1,-1,7,1,0,23,3. Student,0,4,2
R_28ZngwMhUvIz8kB,Italy,1,1,0,-2,4,2,0,64,7. Retired,0,2,1
R_a8Z9CTZ3CnBO365,Sweden,0,0,0,-2,4,1,1,55,1. Paid employee,1,4,9
R_eK9KDSb6ZSwtPZX,Netherlands,0,1,1,-2,5,1,1,41,"4. Unemployed, searching",0,7,4
R_ex4mFUq0KkXxbeJ,Sweden,1,0,1,-1,3,2,1,53,7. Retired,0,NA,1
R_8HcnH4gkDrXFf9P,Hungary,1,1,1,1,6,3,1,24,1. Paid employee,1,6,2
R_ePdJpJtB67ndPqB,Greece,0,0,1,0,5,2,0,23,3. Student,0,6,1
R_daof6etsZAcMRiR,Switzerland,0,0,1,-1,5,2,1,49,1. Paid employee,1,4,5
R_6swc4yp2knPDMLH,Sweden,1,1,1,-2,3,2,1,51,6. Chronic illness or permanent disability,0,4,1
R_2t12Iat4VUgUenr,Czech Republic,0,0,0,-2,6,1,0,24,3. Student,0,4,8
R_392knjhvpDBHdKR,Switzerland,0,0,1,-1,8,3,0,46,1. Paid employee,1,5,1
R_dbQuzA8b0R7zZlz,Germany,1,0,1,1,3,1,1,21,3. Student,0,5,1
R_2f9SGsg1CS3Uxlr,Spain,0,0,1,0,8,3,0,63,7. Retired,0,7,10
R_3C3qfu4p3BbpEGh,Spain,0,0,1,2,0,2,0,63,"4. Unemployed, searching",0,7,1
R_8ljBir7SwvV9N53,Sweden,1,1,0,0,4,1,1,51,6. Chronic illness or permanent disability,0,3,2
R_a41ciSUBEQWoR6Z,Netherlands,1,0,0,-1,5,1,1,33,1. Paid employee,1,3,4
R_7a3v73rCvSDJxZj,Spain,0,0,0,0,10,2,1,60,1. Paid employee,1,7,9
R_9ExPZh6hcTz6Qkt,Norway,0,1,0,-2,7,2,0,37,3. Student,0,7,9
R_806LqCFfnhIDMB7,Hungary,0,1,1,-1,5,2,1,22,1. Paid employee,1,4,1
R_bDBg1wCTgdaNQDH,Hungary,1,1,1,-1,5,3,1,21,3. Student,0,4,8
R_7UNuXSWnhyMgCEt,Norway,0,0,1,0,7,1,0,42,1. Paid employee,1,2,2
R_cFMCuC0cZSCtvRr,Sweden,1,1,1,-2,5,2,1,53,1. Paid employee,1,7,9
R_42rj44dVCorWFAF,Switzerland,0,0,1,0,5,2,1,38,1. Paid employee,1,4,3
R_eQWPQHsYksVpxrf,Spain,1,0,1,0,6,3,0,61,7. Retired,0,5,7
R_6S5TRfPUGKJhGvP,Spain,0,1,0,2,3,2,1,61,"4. Unemployed, searching",0,6,6
R_6hrZTpe3y79tC8l,Spain,0,1,1,0,5,1,0,61,1. Paid employee,1,1,3
R_bmxWSElQwdrUbJ3,Spain,0,1,0,1,2,1,0,43,1. Paid employee,1,7,8
R_b2xnwgvrxcYXOLj,Spain,1,0,1,1,2,2,0,56,1. Paid employee,1,6,9
R_cx3GlOmB8p6oaC9,Hungary,1,1,1,-1,5,2,1,20,3. Student,0,4,4
R_eP2DUGiEnJoCUNT,France,1,1,0,-2,6,0,1,48,8. Working at home,0,3,1
